time,boiler,fridge,freezer,mw,waterkettle,coffee,lamp,lamp,lmap,lmap,lamp,total
11563,2,0,0,0,0,4,0,0,,0,0,8
11564,2,0,2,2,0,4,0,0,,0,0,10
11565,2,0,2,2,0,4,0,0,,0,0,8
11566,2,0,0,0,0,2,0,0,,0,0,6
11567,2,0,2,2,0,4,0,0,,0,0,8
11568,2,0,0,2,0,4,0,0,,0,0,6
11569,2,0,0,0,0,2,0,0,,0,0,8
11570,2,0,2,2,0,4,0,0,,0,0,8
11571,2,0,2,0,0,4,0,0,,0,0,8
11572,2,0,0,2,0,2,0,0,,0,0,8
11573,77,0,2,0,0,4,0,0,,0,0,83
11574,90,0,0,2,0,4,0,0,,0,0,96
11575,81,0,2,2,0,4,0,0,,0,0,87
11576,79,0,2,2,0,4,0,0,,0,0,87
11577,79,0,2,0,0,2,0,0,,0,0,81
11578,77,0,0,0,0,2,0,0,,0,0,81
11579,77,0,2,2,0,4,0,0,,0,0,83
11580,77,0,2,0,0,4,0,0,,0,0,81
11581,75,0,0,0,0,4,0,0,,0,0,81
11582,73,0,2,0,0,4,0,0,,0,0,81
11583,73,0,2,0,0,4,0,0,,0,0,79
11584,73,0,0,0,0,4,0,0,,0,0,81
11585,73,0,2,2,0,2,0,0,,0,0,77
11586,73,0,0,2,0,4,0,0,,0,0,81
11587,73,0,2,2,0,4,0,0,,0,0,81
11588,70,0,2,2,0,2,0,0,,0,0,72
11589,68,0,0,2,0,2,0,0,,0,0,74
11590,68,0,2,2,0,4,0,0,,0,0,74
11591,66,0,0,0,0,4,0,0,,0,0,74
11592,68,0,2,2,0,2,0,0,,0,0,74
11593,70,0,2,2,0,2,0,0,,0,0,74
11594,75,2,0,2,0,4,0,0,,0,0,83
11595,43,2,2,2,0,4,0,0,,0,0,49
11596,23,0,0,0,0,2,0,0,,0,0,27
11597,2,0,0,0,0,4,0,0,,0,0,10
11598,2,0,2,2,0,2,0,0,,0,0,6
11599,2,0,2,2,0,2,0,0,,0,0,4
11600,2,0,0,2,0,4,0,0,,0,0,10
11601,13,0,2,0,0,2,0,0,,0,0,15
11602,2,0,0,0,0,2,0,0,,0,0,8
11603,2,0,2,2,0,2,0,0,,0,0,4
11604,2,0,0,0,0,4,0,0,,0,0,6
11605,2,0,0,2,0,4,0,0,,0,0,10
11606,2,0,2,0,0,2,0,0,,0,0,4
11607,2,0,0,0,0,4,0,0,,0,0,10
11608,2,0,2,2,0,4,0,0,,0,0,8
11609,2,0,0,0,0,2,0,0,,0,0,6
11610,2,0,0,2,0,422,0,0,,0,0,424
11611,2,0,0,2,0,2,0,0,,0,0,6
11612,2,0,2,2,0,2,0,0,,0,0,6
11613,2,0,0,0,0,4,0,0,,0,0,10
11614,2,0,2,0,0,4,0,0,,0,0,8
11615,2,0,0,2,0,2,0,0,,0,0,8
11616,2,0,2,2,0,4,0,0,,0,0,8
11617,2,0,2,2,0,2,0,0,,0,0,6
11618,2,0,0,2,0,4,0,0,,0,0,10
11619,2,0,2,0,0,4,2,0,,0,0,8
11620,13,0,0,2,0,4,0,0,,0,0,19
11621,2,0,0,2,0,4,0,0,,0,0,8
11622,2,0,2,0,0,2,0,0,,0,0,4
11623,2,0,0,2,0,4,0,0,,0,0,8
11624,2,0,0,0,0,2,0,0,,0,0,6
11625,2,0,2,0,0,4,0,0,,0,0,6
11626,2,0,0,2,0,2,0,0,,0,0,6
11627,2,0,0,0,0,2,0,0,,0,0,6
11628,2,0,2,0,0,4,0,0,,0,0,8
11629,2,0,0,2,0,264,0,0,,0,0,270
11630,2,0,2,0,0,4,0,0,,0,0,6
11631,2,0,0,2,0,2,0,0,,0,0,8
11632,2,0,2,2,0,4,0,0,,0,0,10
11633,2,0,2,0,0,2,0,0,,0,2,8
11634,2,0,0,2,0,4,0,0,,0,0,10
11635,2,0,2,2,0,4,0,0,,0,0,6
11636,2,0,0,2,0,2,0,0,,0,0,6
11637,2,0,2,2,0,4,0,0,,0,0,10
11638,2,0,2,0,0,4,0,0,,0,0,8
11639,2,0,0,0,0,4,0,0,,0,0,10
11640,2,0,2,2,0,4,0,0,,0,0,8
11641,2,0,2,2,0,4,0,0,,0,0,6
11642,2,0,0,2,0,4,0,0,,0,0,8
11643,2,0,0,0,0,2,0,0,,0,0,8
11644,2,0,2,0,0,4,0,0,,0,0,6
11645,2,0,0,2,0,2,0,0,,0,0,6
11646,2,0,0,2,0,2,0,0,,0,0,4
11647,2,0,0,0,0,4,0,0,,0,0,8
11648,2,0,0,2,0,2,0,0,,0,0,8
11649,2,0,2,0,0,4,0,0,,0,0,6
11650,2,0,0,2,0,412,0,0,,0,0,418
11651,2,0,2,2,0,4,0,0,,0,0,10
11652,2,0,2,0,0,4,0,0,,0,0,10
11653,2,0,2,2,0,4,0,0,,0,0,8
11654,2,0,0,2,0,2,0,0,,0,0,6
11655,2,0,2,2,0,4,0,0,,0,0,6
11656,2,0,0,2,0,2,0,0,,0,0,8
11657,2,0,2,0,0,2,0,0,,0,0,6
11658,2,0,2,0,0,4,0,0,,0,0,6
11659,2,0,0,2,0,4,0,0,,0,0,10
11660,2,0,2,0,0,4,0,0,,0,0,6
11661,2,0,0,0,0,4,0,0,,0,2,10
11662,2,0,0,2,0,4,0,0,,0,0,10
11663,2,0,2,0,0,4,0,0,,0,0,6
11664,2,0,0,2,0,284,0,0,,0,0,288
11665,2,0,0,2,0,4,0,0,,0,0,10
11666,2,0,2,0,0,2,0,0,,0,0,6
11667,2,0,2,2,0,2,0,0,,0,0,6
11668,2,0,0,2,0,4,0,0,,0,0,6
11669,2,0,0,0,0,4,0,0,,0,0,8
11670,2,0,2,2,0,2,0,0,,0,0,6
11671,2,0,0,0,0,4,0,0,,0,0,6
11672,2,0,0,0,0,2,0,0,,0,0,6
11673,2,0,0,2,0,2,0,0,,0,0,6
11674,2,0,2,0,0,279,0,0,,0,0,281
11675,2,0,0,2,0,4,0,0,,0,0,10
11676,2,0,2,0,0,4,0,0,,0,0,8
11677,2,0,0,0,0,4,0,0,,0,0,8
11678,2,0,2,2,0,2,0,0,,0,0,6
11679,2,0,0,2,0,4,0,0,,0,0,6
11680,2,0,0,0,0,4,0,0,,0,0,10
11681,2,0,2,2,0,2,0,0,,0,0,6
11682,2,0,0,0,0,4,0,0,,0,0,8
11683,2,0,2,2,0,2,0,0,,0,0,8
11684,2,2,0,2,0,4,2,0,,0,0,10
11685,2,0,2,0,0,2,0,0,,0,0,8
11686,2,0,2,2,0,4,0,0,,0,0,8
11687,2,0,0,0,0,4,0,0,,0,0,8
11688,2,0,2,2,0,2,0,0,,0,0,4
11689,2,0,0,2,0,4,0,0,,0,0,10
11690,2,0,2,0,0,2,0,0,,0,0,6
11691,2,0,2,0,0,4,0,0,,0,2,10
11692,2,0,0,2,0,286,0,0,,0,0,290
11693,2,0,2,0,0,2,0,0,,0,0,4
11694,2,0,0,2,0,2,0,0,,0,0,8
11695,2,0,2,0,0,2,0,0,,0,0,4
11696,2,0,0,0,0,4,0,0,,0,0,8
11697,2,0,0,2,0,4,0,0,,0,0,8
11698,2,0,0,0,0,414,0,0,,0,0,420
11699,2,0,2,2,0,2,0,0,,0,0,6
11700,2,0,2,2,0,4,0,0,,0,0,6
11701,2,0,0,2,0,4,0,0,,0,0,10
11702,2,0,2,0,0,2,0,0,,0,0,6
11703,2,0,0,0,0,4,0,0,,0,0,6
11704,2,0,0,2,0,4,0,0,,0,0,8
11705,2,0,2,2,0,2,0,0,,0,0,6
11706,2,0,0,0,0,286,0,0,,0,0,292
11707,2,0,2,0,0,4,0,0,,0,0,6
11708,2,0,0,2,0,2,0,0,,0,0,6
11709,2,0,2,2,0,2,0,0,,0,0,4
11710,2,0,0,0,0,2,0,0,,0,0,6
11711,2,0,0,0,0,4,0,0,,0,0,10
11712,2,0,2,0,0,2,0,0,,0,0,4
11713,2,0,0,2,0,286,0,0,,0,0,290
11714,2,0,2,2,0,2,0,0,,0,0,8
11715,2,0,2,0,0,2,0,0,,0,0,6
11716,2,0,0,0,0,4,0,0,,0,0,10
11717,2,0,2,2,0,4,0,0,,0,0,8
11718,2,0,0,2,0,4,0,0,,0,0,8
11719,2,0,0,2,0,2,0,0,,0,0,8
11720,2,0,2,2,0,2,0,0,,0,0,8
11721,2,0,2,2,0,4,0,0,,0,0,8
11722,2,0,0,2,0,2,0,0,,0,0,6
11723,2,0,2,2,0,2,0,0,,0,0,6
11724,2,0,0,2,0,4,0,0,,0,0,10
11725,2,0,2,0,0,2,0,0,,0,0,6
11726,2,0,0,2,0,275,0,0,,0,0,277
11727,2,0,0,2,0,2,0,0,,0,0,6
11728,2,0,2,2,0,4,0,0,,0,0,8
11729,2,0,0,0,0,4,0,0,,0,0,10
11730,2,0,2,0,0,2,0,0,,0,0,4
11731,2,0,0,2,0,4,0,0,,0,0,6
11732,2,0,0,2,0,4,0,0,,0,0,8
11733,2,0,2,0,0,4,0,0,,0,0,8
11734,2,0,0,0,0,2,0,0,,0,0,8
11735,2,0,2,0,0,4,0,0,,0,0,6
11736,2,0,0,2,0,4,0,0,,0,0,8
11737,2,0,2,2,0,4,0,0,,0,0,6
11738,2,0,0,0,0,4,0,0,,0,0,10
11739,2,0,2,0,0,4,0,0,,0,0,6
11740,2,0,0,0,0,2,0,0,,0,0,6
11741,2,0,2,2,0,2,0,0,,0,0,4
11742,2,0,0,0,0,258,0,0,,0,0,262
11743,2,0,0,0,0,4,0,0,,0,0,10
11744,2,0,2,0,0,2,0,0,,0,0,4
11745,2,0,0,2,0,4,0,0,,0,0,8
11746,2,0,2,2,0,4,0,0,,0,0,8
11747,2,0,0,0,0,4,0,0,,0,0,6
11748,2,0,0,0,0,2,0,0,,0,0,4
11749,2,0,0,2,0,2,0,0,,0,0,6
11750,2,0,2,0,0,4,0,0,,0,0,6
11751,2,0,0,0,0,2,0,0,,0,0,8
11752,2,0,2,0,0,2,0,0,,0,0,6
11753,2,0,0,0,0,4,0,0,,0,0,8
11754,2,0,2,2,0,4,0,0,,0,0,10
11755,2,0,2,2,0,4,0,0,,0,2,10
11756,2,0,0,0,0,2,0,0,,0,0,6
11757,2,0,2,2,0,4,0,0,,0,0,8
11758,2,0,0,2,0,2,0,0,,0,0,8
11759,2,0,2,0,0,2,0,0,,0,0,6
11760,2,0,2,2,0,4,0,0,,0,0,10
11761,2,0,2,2,0,2,0,0,,0,0,6
11762,2,0,0,0,0,2,0,0,,0,0,8
11763,2,0,2,2,0,2,0,0,,0,0,4
11764,2,0,0,2,0,452,0,0,,0,0,456
11765,2,0,2,2,0,2,0,0,,0,0,8
11766,2,0,2,0,0,2,0,0,,0,0,6
11767,2,0,0,0,0,4,0,0,,0,0,10
11768,2,0,2,2,0,4,0,0,,0,0,6
11769,2,0,0,2,0,2,0,0,,0,0,6
11770,2,0,0,2,0,4,0,0,,0,0,8
11771,2,0,2,0,0,4,0,0,,0,0,8
11772,2,0,0,2,0,2,0,0,,0,0,8
11773,2,0,2,0,0,4,0,0,,0,0,6
11774,2,0,0,2,0,4,0,0,,0,0,8
11775,2,0,2,2,0,450,0,0,,0,0,456
11776,2,0,2,0,0,4,0,0,,0,0,8
11777,2,0,0,0,0,2,0,0,,0,0,4
11778,2,0,0,2,0,4,2,0,,0,0,12
11779,2,0,2,2,0,4,0,0,,0,0,6
11780,2,0,0,0,0,2,0,0,,0,0,8
11781,2,0,2,2,0,2,0,0,,0,0,10
11782,2,2,2,0,0,2,0,0,,0,0,6
11783,2,2,0,2,0,4,0,0,,0,0,8
11784,2,0,2,2,0,4,0,0,,0,0,8
11785,2,0,0,0,0,2,0,0,,0,0,6
11786,2,0,0,0,0,4,0,0,,0,0,8
11787,2,0,2,2,0,4,0,0,,0,0,10
11788,2,0,2,2,0,4,0,0,,0,0,10
11789,2,0,2,0,0,260,0,0,,0,0,262
11790,2,0,0,2,0,2,0,0,,0,0,6
11791,2,0,2,2,0,4,0,0,,0,0,6
11792,2,0,0,0,0,4,0,0,,0,0,6
11793,2,0,0,0,0,2,0,0,,0,0,8
11794,2,0,2,0,0,4,0,0,,0,0,8
11795,2,0,0,0,0,4,0,0,,0,0,8
11796,2,0,2,2,0,2,0,0,,0,0,4
11797,2,0,0,2,0,4,0,0,,0,0,8
11798,2,0,0,0,0,264,0,0,,0,0,268
11799,2,0,2,0,0,2,0,0,,0,0,6
11800,2,0,0,2,0,2,0,0,,0,0,6
11801,2,0,2,0,0,4,0,0,,0,0,8
11802,2,0,0,2,0,4,0,0,,0,0,10
11803,2,0,2,0,0,2,0,0,,0,0,8
11804,2,0,2,2,0,2,0,0,,0,0,4
11805,2,0,0,2,0,4,0,0,,0,0,10
11806,2,0,2,2,0,2,0,0,,0,0,6
11807,2,0,0,0,0,2,0,0,,0,0,6
11808,2,0,2,2,0,2,0,0,,0,0,8
11809,2,0,2,2,0,256,0,0,,0,0,260
11810,2,0,0,0,0,4,0,0,,0,0,8
11811,2,0,2,2,0,4,0,0,,0,0,6
11812,2,0,0,2,0,4,0,0,,0,0,10
11813,2,0,2,0,0,2,0,0,,0,0,4
11814,2,0,0,0,0,4,0,0,,0,0,6
11815,2,0,0,2,0,4,0,0,,0,0,6
11816,2,0,0,0,0,4,0,0,,0,0,10
11817,2,0,2,0,0,2,0,0,,0,0,6
11818,2,0,0,0,0,4,0,0,,0,0,8
11819,2,0,2,2,0,2,2,0,,0,0,10
11820,2,0,2,2,0,2,0,0,,0,0,4
11821,2,0,0,0,0,4,0,0,,0,0,10
11822,2,0,2,2,0,4,0,0,,0,0,8
11823,2,0,0,0,0,4,0,0,,0,0,8
11824,2,0,2,2,0,2,0,0,,0,0,8
11825,2,0,2,2,0,2,0,0,,0,0,4
11826,2,0,0,0,0,2,0,0,,0,0,8
11827,2,0,2,2,0,4,0,0,,0,0,8
11828,2,0,2,0,0,4,0,0,,0,0,8
11829,2,0,0,2,0,2,0,0,,0,0,8
11830,2,0,2,0,0,4,0,0,,0,0,8
11831,2,0,0,2,0,4,0,0,,0,0,8
11832,2,0,0,2,0,2,0,0,,0,0,6
11833,2,0,2,2,0,4,0,0,,0,0,6
11834,2,0,0,2,0,4,0,0,,0,0,10
11835,2,0,2,0,0,2,0,0,,0,0,6
11836,2,0,0,0,0,4,0,0,,0,0,6
11837,2,0,0,2,0,4,0,0,,0,0,8
11838,2,0,2,2,0,2,0,0,,0,0,6
11839,2,0,0,0,0,4,0,0,,0,0,8
11840,2,0,0,0,0,4,0,0,,0,0,10
11841,2,0,2,2,0,2,2,0,,0,0,8
11842,2,0,0,2,0,2,0,0,,0,0,4
11843,2,0,0,2,0,192,0,0,,0,0,196
11844,2,0,2,2,0,2,0,0,,0,0,4
11845,2,0,0,0,0,4,0,0,,0,0,8
11846,2,0,2,0,0,4,0,0,,0,0,8
11847,2,0,0,0,0,4,0,0,,0,0,8
11848,2,0,0,0,0,2,0,0,,0,0,4
11849,2,0,0,2,0,192,0,0,,0,0,198
11850,2,0,2,2,0,2,0,0,,0,0,6
11851,2,0,0,0,0,2,2,0,,0,0,10
11852,2,0,2,2,0,4,0,0,,0,0,8
11853,2,0,2,2,0,4,0,0,,0,0,8
11854,2,0,0,2,0,2,0,0,,0,0,8
11855,2,0,2,0,0,2,0,0,,0,0,4
11856,2,0,0,2,0,2,0,0,,0,0,4
11857,0,0,0,2,0,4,0,0,,0,0,8
11858,2,0,2,0,0,2,0,0,,0,0,6
11859,2,0,0,0,0,2,0,0,,0,0,6
11860,2,0,2,2,0,4,0,0,,0,0,8
11861,2,0,0,2,0,200,0,0,,0,0,204
11862,2,0,2,0,0,495,0,0,,0,0,499
11863,2,0,0,2,0,2,0,0,,0,0,4
11864,2,0,0,0,0,4,0,0,,0,0,6
11865,2,0,0,2,0,2,0,0,,0,0,6
11866,2,0,2,0,0,4,0,0,,0,0,8
11867,2,0,0,0,0,4,0,0,,0,0,8
11868,2,0,2,0,0,4,0,0,,0,0,8
11869,0,0,0,2,0,4,0,0,,0,0,8
11870,2,0,2,0,0,4,0,0,,0,0,10
11871,2,0,2,2,0,4,0,0,,0,0,10
11872,2,2,0,2,0,4,0,0,,0,0,10
11873,2,2,2,2,0,2,0,0,,0,0,6
11874,2,0,0,2,0,2,0,0,,0,0,8
11875,2,0,2,0,0,2,0,0,,0,0,6
11876,2,0,2,2,0,2,0,0,,0,0,4
11877,2,0,0,2,0,4,0,0,,0,0,8
11878,2,0,0,0,0,4,0,0,,0,0,8
11879,2,0,2,0,0,2,0,0,,0,0,6
11880,2,0,0,2,0,4,0,0,,0,0,8
11881,2,0,2,0,0,4,0,0,,0,0,8
11882,2,0,2,2,0,2,0,0,,0,0,6
11883,2,0,0,0,0,2,0,0,,0,0,6
11884,2,0,2,0,0,493,0,0,,0,0,495
11885,2,0,0,2,0,2,0,0,,0,0,6
11886,2,0,0,0,0,4,0,0,,0,0,8
11887,2,0,2,0,0,2,0,0,,0,0,8
11888,2,0,2,2,0,4,0,0,,0,0,8
11889,2,0,2,0,0,4,0,0,,0,0,8
11890,2,0,0,2,0,2,0,0,,0,0,6
11891,2,0,2,0,0,4,0,0,,0,0,8
11892,0,0,2,2,0,4,0,0,,0,0,6
11893,2,0,0,0,0,4,0,0,,0,0,8
11894,2,0,2,0,0,4,0,0,,0,0,8
11895,2,0,0,2,0,4,0,0,,0,0,10
11896,2,0,2,0,0,222,0,0,,0,0,226
11897,2,0,2,2,0,2,0,0,,0,0,6
11898,2,0,0,2,0,2,0,0,,0,0,4
11899,2,0,0,0,0,2,0,0,,0,0,8
11900,2,0,2,2,0,2,0,0,,0,0,4
11901,2,0,0,0,0,232,0,0,,0,0,236
11902,2,0,2,2,0,4,0,0,,0,0,10
11903,2,0,2,0,0,2,0,0,,0,0,8
11904,2,0,2,0,0,4,0,0,,0,0,8
11905,2,0,0,2,0,4,0,0,,0,0,8
11906,2,0,2,2,0,4,0,0,,0,0,8
11907,2,0,2,2,0,4,0,0,,0,0,10
11908,2,0,2,0,0,4,0,0,,0,0,8
11909,2,0,0,0,0,437,0,0,,0,0,439
11910,2,0,0,2,0,4,0,0,,0,0,8
11911,2,0,0,2,0,4,0,0,,0,0,6
11912,2,0,0,0,0,4,0,0,,0,0,10
11913,0,0,2,2,0,2,0,0,,0,0,4
11914,2,0,0,0,0,2,0,0,,0,0,6
11915,2,0,2,2,0,4,0,0,,0,0,8
11916,2,0,2,2,0,2,0,0,,0,0,6
11917,2,0,0,0,0,2,0,0,,0,0,6
11918,2,0,2,0,0,437,0,0,,0,0,441
11919,2,0,0,2,0,4,0,0,,0,0,8
11920,0,0,2,0,0,2,0,0,,0,0,6
11921,2,0,2,2,0,4,2,0,,0,0,10
11922,2,0,0,0,0,4,0,0,,0,0,8
11923,2,0,2,2,0,4,0,0,,0,0,6
11924,2,0,0,2,0,4,0,0,,0,0,8
11925,2,0,2,0,0,4,0,0,,0,0,8
11926,2,0,0,0,0,2,0,0,,0,0,6
11927,2,0,0,0,0,2,0,0,,0,0,2188
11928,2,0,2184,2,0,4,0,0,,0,0,8
11929,2,0,0,2,0,4,0,0,,0,0,8
11930,2,0,2,0,0,435,0,0,,0,0,439
11931,2,0,0,2,0,2,0,0,,0,0,6
11932,2,0,0,0,0,2,0,0,,0,0,6
11933,2,0,2,2,0,2,0,0,,0,0,6
11934,2,0,0,2,0,4,0,0,,0,0,8
11935,2,0,2,0,0,2,0,0,,0,0,6
11936,2,0,0,2,0,2,0,0,,0,0,8
11937,2,0,2,0,0,4,0,0,,0,0,8
11938,2,0,2,2,0,4,0,0,,0,0,8
11939,2,0,0,2,0,4,0,0,,0,2,12
11940,2,0,2,0,0,4,0,0,,0,0,8
11941,2,0,0,2,0,249,0,0,,0,0,255
11942,2,0,2,2,0,4,0,0,,0,0,8
11943,2,0,2,2,0,4,0,0,,0,0,8
11944,2,0,0,2,0,2,0,0,,0,0,8
11945,2,0,2,0,0,2,0,0,,0,0,4
11946,2,0,0,2,0,452,0,0,,0,0,456
11947,2,0,2,2,0,4,0,0,,0,0,880
11948,2,2,870,0,0,4,0,0,,0,0,230
11949,2,2,222,0,0,2,0,0,,0,0,211
11950,2,0,205,2,0,2,0,0,,0,0,202
11951,2,0,198,0,0,2,0,0,,0,0,204
11952,2,0,198,2,0,4,0,0,,0,0,204
11953,2,0,196,0,0,2,0,0,,0,0,196
11954,2,0,192,2,0,2,0,0,,0,0,200
11955,2,0,194,2,0,4,0,0,,0,0,198
11956,2,0,192,0,0,4,0,0,,0,0,200
11957,2,0,192,2,0,2,0,0,,0,0,196
11958,2,0,190,0,0,2,0,0,,0,0,194
11959,53,0,190,2,0,4,0,0,,0,0,249
11960,68,0,190,2,0,2,0,0,,0,0,262
11961,70,0,192,0,0,2,0,0,,0,0,264
11962,70,0,192,2,0,4,0,0,,0,0,268
11963,70,0,192,0,0,4,0,0,,0,0,268
11964,70,0,192,0,0,4,0,0,,0,0,270
11965,70,0,194,2,0,2,0,0,,0,0,268
11966,70,0,194,2,0,4,0,0,,0,0,268
11967,68,0,194,2,0,4,0,0,,0,0,266
11968,68,0,194,2,0,249,0,0,,0,0,513
11969,68,0,194,0,0,441,0,0,,0,0,705
11970,66,0,194,0,0,4,0,0,,0,0,264
11971,66,0,194,2,0,2,0,0,,0,0,264
11972,66,0,194,2,0,4,0,0,,0,0,266
11973,15,0,194,0,0,4,0,0,,0,0,213
11974,2,0,194,2,0,2,2,0,,0,0,204
11975,0,0,196,2,0,4,0,0,,0,2,204
11976,2,0,196,0,0,4,0,0,,0,0,200
11977,2,0,192,2,0,2,0,0,,0,0,200
11978,2,0,194,2,0,4,0,0,,0,0,200
11979,2,0,192,2,0,4,0,0,,0,0,200
11980,2,0,192,2,0,2,0,0,,0,0,200
11981,2,0,194,2,0,2,0,0,,0,0,198
11982,2,0,192,2,0,4,0,0,,0,0,196
11983,2,0,190,2,0,2,0,0,,0,0,194
11984,2,0,190,2,0,2,0,0,,0,0,194
11985,2,0,190,0,0,2,0,0,,0,0,192
11986,2,0,188,0,0,2,0,0,,0,0,194
11987,2,0,188,0,0,2,0,0,,0,0,190
11988,2,0,186,0,0,2,0,0,,0,0,194
11989,2,0,188,2,0,2,0,0,,0,0,190
11990,2,0,186,0,0,4,0,0,,0,0,194
11991,2,0,186,2,0,4,0,0,,0,2,196
11992,2,0,186,0,0,4,0,0,,0,0,192
11993,2,0,186,2,0,2,0,0,,0,0,192
11994,2,0,186,2,0,4,0,0,,0,0,191
11995,2,0,183,0,0,2,0,0,,0,0,187
11996,2,0,183,2,0,2,0,0,,0,0,185
11997,2,0,181,2,0,2,0,0,,0,0,185
11998,2,0,179,0,0,2,0,0,,0,0,183
11999,2,0,179,0,0,4,0,0,,0,0,185
12000,2,0,177,2,0,2,0,0,,0,0,183
12001,2,0,177,0,0,4,0,0,,0,0,181
12002,2,0,175,2,0,4,0,0,,0,0,185
12003,2,0,177,2,0,2,0,0,,0,0,181
12004,2,0,175,0,0,4,0,0,,0,0,179
12005,2,0,173,2,0,4,0,0,,0,0,179
12006,2,0,173,2,0,4,0,0,,0,0,181
12007,2,0,173,0,0,288,0,0,,0,0,461
12008,2,0,171,0,0,2,0,0,,0,0,177
12009,2,0,171,2,0,2,0,0,,0,0,175
12010,2,0,171,0,0,4,0,0,,0,0,177
12011,2,0,171,2,0,4,0,0,,0,0,179
12012,2,0,171,0,0,2,0,0,,0,0,177
12013,2,0,171,0,0,4,0,0,,0,0,177
12014,2,0,171,2,0,4,0,0,,0,0,179
12015,0,0,171,2,0,2,0,0,,0,0,172
12016,2,0,168,0,0,4,0,0,,0,0,177
12017,2,0,171,2,0,288,0,0,,0,0,460
12018,2,0,168,2,0,4,0,0,,0,0,174
12019,2,0,168,0,0,4,0,0,,0,0,176
12020,2,0,168,2,0,4,0,0,,0,0,174
12021,2,0,166,0,0,4,0,0,,0,0,174
12022,2,0,168,2,0,4,0,0,,0,0,174
12023,2,0,166,2,0,4,0,0,,0,0,174
12024,2,0,166,0,0,2,0,0,,0,0,170
12025,2,0,166,2,0,4,0,0,,0,0,174
12026,2,0,166,2,0,2,0,0,,0,0,172
12027,2,0,166,0,0,2,0,0,,0,0,170
12028,2,0,164,2,0,4,0,0,,0,0,172
12029,2,0,164,2,0,2,0,0,,0,0,170
12030,2,0,166,2,0,4,0,0,,0,0,172
12031,2,0,164,2,0,4,0,0,,0,0,172
12032,2,0,164,0,0,2,0,0,,0,0,170
12033,2,2,164,2,0,4,0,0,,0,0,172
12034,2,0,164,2,0,4,0,0,,0,0,170
12035,2,0,162,0,0,2,0,0,,0,0,168
12036,2,0,164,2,0,2,0,0,,0,0,168
12037,2,0,164,2,0,2,2,0,,0,0,170
12038,2,0,164,0,0,4,0,0,,0,0,170
12039,2,0,164,0,0,4,0,0,,0,0,170
12040,2,0,162,0,0,2,0,0,,0,0,168
12041,2,0,162,0,0,4,0,0,,0,0,170
12042,2,0,164,2,0,4,0,0,,0,0,170
12043,2,0,162,2,0,2,0,0,,0,0,168
12044,2,0,162,0,0,2,0,0,,0,0,166
12045,2,0,162,2,0,2,0,0,,0,0,166
12046,2,0,162,2,0,316,0,0,,0,0,484
12047,2,0,164,0,0,2,0,0,,0,0,170
12048,2,0,164,0,0,2,0,0,,0,0,168
12049,2,0,162,2,0,4,0,0,,0,0,168
12050,2,0,162,2,0,4,2,0,,0,0,170
12051,2,0,162,2,0,318,0,0,,0,0,482
12052,2,0,162,0,0,2,0,0,,0,0,168
12053,2,0,162,0,0,2,0,0,,0,0,166
12054,2,0,162,0,0,4,0,0,,0,0,168
12055,11,0,160,2,0,2,0,0,,0,0,177
12056,11,0,162,0,0,2,0,0,,0,0,175
12057,15,0,162,2,0,4,0,0,,0,0,179
12058,17,0,160,2,0,4,0,0,,0,0,183
12059,21,0,160,0,0,4,0,0,,0,0,189
12060,28,0,162,0,0,4,0,0,,0,0,192
12061,2,0,160,2,0,4,0,0,,0,0,168
12062,2,0,162,2,0,4,0,0,,0,0,168
12063,2,0,160,0,0,4,0,0,,0,0,168
12064,13,0,160,0,0,4,0,0,,0,0,177
12065,17,0,160,2,0,4,0,0,,0,0,181
12066,21,0,160,2,0,4,0,0,,0,0,189
12067,2,0,162,0,0,4,0,0,,0,0,166
12068,17,0,160,0,0,2,0,0,,0,0,179
12069,23,0,160,2,0,4,0,0,,0,0,189
12070,2,0,162,0,0,4,0,0,,0,0,168
12071,2,0,160,0,0,4,0,0,,0,0,166
12072,2,0,158,0,0,4,0,0,,0,0,166
12073,2,0,160,2,0,2,0,0,,0,0,164
12074,2,0,160,2,0,4,0,0,,0,0,168
12075,2,0,160,0,0,4,0,0,,0,0,166
12076,2,0,160,0,0,2,0,0,,0,0,164
12077,2,0,160,2,0,2,0,0,,0,0,164
12078,2,0,160,0,0,4,0,0,,0,0,168
12079,15,0,160,0,0,4,0,0,,0,0,181
12080,19,0,162,0,0,4,0,0,,0,0,183
12081,6,0,160,2,0,2,0,0,,0,0,170
12082,2,0,160,0,0,4,0,0,,0,0,168
12083,2,0,160,0,0,4,0,0,,0,0,168
12084,2,0,160,2,0,4,0,0,,0,0,166
12085,2,0,160,2,0,2,0,0,,0,0,166
12086,15,0,160,2,0,294,0,0,,0,0,469
12087,2,0,160,0,0,2,0,0,,0,0,164
12088,2,0,160,2,0,2,0,0,,0,0,166
12089,2,0,160,0,0,4,0,0,,0,0,168
12090,2,0,160,0,0,4,0,0,,0,0,166
12091,2,0,158,2,0,4,0,0,,0,0,164
12092,2,0,158,2,0,4,0,0,,0,0,166
12093,2,0,160,2,0,4,0,0,,0,0,166
12094,2,0,160,0,0,4,0,0,,0,0,168
12095,2,0,160,0,0,4,0,0,,0,0,168
12096,2,0,160,0,0,2,0,0,,0,0,162
12097,2,0,158,2,0,4,0,0,,0,0,168
12098,2,0,160,2,0,4,0,0,,0,0,164
