11,0.043305196
12,0.043305196
13,0.043228988
14,0.04324804
15,0.043228988
16,0.043133728
17,0.043133728
18,0.043209936
19,0.043209936
20,0.043286144
21,0.043324248
22,0.043305196
23,0.04324804
24,0.043228988
25,0.043286144
26,0.043305196
27,0.043305196
28,0.043267092
29,0.043286144
30,0.043305196
31,0.04324804
32,0.043228988
33,0.043305196
34,0.043286144
35,0.043324248
36,0.0433433
37,0.0433433
38,0.043286144
39,0.043286144
40,0.043324248
41,0.04324804
42,0.04324804
43,0.04324804
44,0.043228988
45,0.043133728
46,0.043114676
47,0.043133728
48,0.043190884
49,0.04315278
50,0.043133728
51,0.043114676
52,1.25313664
53,40.692415112
54,41.25824046
55,41.517983304
56,41.759659656
57,40.879800192
58,40.6420728
59,40.42238592
60,40.238198112
61,39.815991936
62,40.096851324
63,39.19058752
64,38.987583264
65,38.97041568
66,38.733173248
67,38.530072
68,38.259270336
69,38.191763904
70,37.989050624
71,37.819508608
72,37.516699584
73,37.466942688
74,37.24783776
75,37.061516128
76,37.077907776
77,36.41580228
78,36.18432048
79,43.934450652
80,49.330507044
81,50.513516736
82,52.37876296
83,53.313204672
84,54.020515368
85,54.95646392
86,55.84399268
87,56.527796672
88,57.312458488
89,57.946436304
90,58.60502584
91,59.035077976
92,59.850479328
93,60.052496344
94,26.68010904
95,0.043209936
96,0.043209936
97,0.04315278
98,0.04315278
99,0.043171832
100,0.043190884
101,0.043209936
102,0.04315278
103,0.043171832
104,0.043190884
105,0.043190884
106,0.043209936
107,0.043209936
108,0.043133728
109,2.46820392
110,42.511070536
111,42.44835828
112,42.671770692
113,42.70948326
114,41.72207872
115,41.77736416
116,41.355836928
117,40.915881216
118,40.6420728
119,40.255947648
120,40.053622336
121,39.815991936
122,39.57855552
123,39.306589952
124,39.069735488
125,38.901745344
126,38.630749696
127,38.3773096
128,38.191763904
129,38.00583024
130,37.802825984
131,37.836191232
132,37.549870848
133,36.91191636
134,37.4292128
135,36.56069274
136,36.5445938
137,36.3283536
138,36.52849486
139,16.29271616
140,0.043228988
141,0.04324804
142,0.04324804
143,0.043228988
144,0.043228988
145,0.043209936
146,0.04324804
147,0.043267092
148,0.043305196
149,0.04324804
150,0.04324804
151,0.04324804
152,0.043286144
153,0.043267092
154,0.04324804
155,0.043267092
156,0.043228988
157,0.043190884
158,0.043267092
159,0.043228988
160,0.04324804
161,0.04324804
162,0.043228988
163,0.043171832
164,0.04324804
165,0.04324804
166,0.04324804
167,0.043286144
168,0.0433433
169,0.043324248
170,0.043267092
171,0.043381404
172,0.043324248
173,0.043267092
174,0.043362352
175,0.043324248
176,0.043362352
177,0.0433433
178,0.043362352
179,0.043362352
180,0.043362352
181,0.043400456
182,0.043400456
183,0.47345952
184,40.0292046
185,40.759289364
186,41.119335792
187,41.307701184
188,41.137402284
189,41.119335792
190,40.344695328
191,40.858704432
192,39.9388808
193,39.68330688
194,39.242381248
195,39.0562536
196,38.8355968
197,38.61494
198,38.377406592
199,38.207185632
200,37.986334848
201,37.782069696
202,37.5940992
203,37.323782496
204,37.356565792
205,37.340174144
206,37.102931712
207,37.119226368
208,36.865883264
209,36.612928128
210,42.822620964
211,49.527218944
